income,dti,credit_history,delinquencies,revolving_utilization,open_accounts,credit_card_limit,default
106637.44,0.461,11.15,2,0.283,8,13449.86,0
33580.87,0.315,9.09,1,0.675,10,14977.32,0
40428.81,0.027,1.88,2,0.388,5,11815.87,0
26817.21,0.08,6.22,2,0.14,3,7344.65,0
25000.0,0.152,9.95,0,0.306,8,4303.04,0
54963.48,0.191,12.14,0,0.189,1,13079.38,0
55100.19,0.145,4.57,0,0.066,12,10176.58,0
25000.0,0.156,6.86,1,0.211,9,19261.07,0
25000.0,0.158,2.86,2,0.65,13,12329.89,1
32126.66,0.167,9.13,0,0.628,12,11232.87,0
71930.74,0.031,5.48,0,0.782,10,15419.58,0
25000.0,0.083,1.9,1,0.279,13,8199.26,0
50951.47,0.07,9.79,1,0.342,1,18439.99,0
42024.13,0.252,7.29,1,0.112,10,19963.24,0
36111.4,0.24,6.2,1,0.112,4,2550.54,0
32480.31,0.089,9.05,2,0.522,3,14987.92,0
43727.99,0.232,9.42,1,0.557,12,15677.49,0
35998.11,0.106,3.37,1,0.145,10,17605.5,0
34899.85,0.242,8.26,1,0.431,11,9885.48,0
37322.85,0.123,3.77,2,0.44,1,7600.31,0
59223.15,0.074,2.67,0,0.36,10,18695.41,0
43238.84,0.067,8.66,1,0.194,5,9281.44,0
41115.2,0.387,7.67,1,0.192,12,16620.74,0
65114.5,0.108,8.98,0,0.399,12,12036.65,0
36539.46,0.067,7.14,0,0.207,10,12159.79,0
66270.04,0.155,7.45,2,0.595,9,15344.63,0
31680.79,0.037,7.32,0,0.453,2,17833.28,0
48334.56,0.19,9.16,2,0.428,1,7723.49,0
35843.37,0.118,8.96,3,0.603,11,13559.06,0
39184.1,0.261,7.17,2,0.277,11,16557.54,0
32044.03,0.116,3.5,1,0.376,9,8217.26,0
36192.77,0.052,3.1,0,0.634,4,17972.56,0
31407.22,0.155,4.96,2,0.188,10,11356.65,0
46212.15,0.112,2.47,0,0.416,12,5297.99,0
30071.44,0.168,5.05,2,0.499,9,13893.34,0
48426.15,0.282,8.59,1,0.527,7,1357.48,0
91260.47,0.423,5.62,3,0.473,3,17610.22,0
25000.0,0.288,8.0,2,0.338,10,5091.32,0
25000.0,0.132,9.53,0,0.386,1,11429.01,0
28399.63,0.172,9.02,1,0.357,9,14363.36,0
52060.09,0.144,5.0,1,0.232,4,15170.11,0
31291.26,0.019,10.87,0,0.628,3,5954.04,0
49124.76,0.259,7.7,1,0.52,3,20385.03,0
55950.77,0.281,7.43,3,0.316,11,10482.63,0
36758.42,0.259,3.72,1,0.212,3,17064.19,0
54702.73,0.199,5.94,0,0.456,10,4642.48,0
25000.0,0.126,8.69,3,0.082,12,7242.74,0
53749.33,0.231,4.97,1,0.737,6,9999.81,0
53090.65,0.228,4.64,2,0.102,2,9619.13,0
38762.11,0.138,7.74,0,0.445,12,9134.19,0
57024.59,0.503,5.65,1,0.255,11,3949.3,0
66458.77,0.017,4.85,1,0.451,5,14355.56,0
78943.46,0.02,2.54,0,0.19,5,14537.84,0
79176.69,0.217,7.7,1,0.286,7,19214.26,0
40922.44,0.093,2.84,1,0.416,6,10355.11,0
38199.36,0.042,11.39,0,0.673,12,13339.82,0
39052.59,0.219,9.64,1,0.059,9,13263.16,0
25000.0,0.101,2.46,2,0.272,12,18201.18,0
51244.05,0.077,7.47,1,0.478,2,15954.78,0
91333.64,0.348,12.91,1,0.244,7,12857.8,0
48924.9,0.146,8.79,0,0.265,3,11509.57,0
25000.0,0.149,1.43,1,0.285,2,16692.63,0
28335.14,0.077,3.34,1,0.467,1,11943.48,0
28898.67,0.273,6.94,1,0.404,7,13096.95,0
71680.08,0.205,7.52,0,0.685,2,7911.51,0
47850.55,0.14,2.95,0,0.246,6,15475.07,0
50178.66,0.445,8.75,4,0.377,4,12530.08,1
45421.25,0.139,5.46,1,0.209,10,10762.23,0
27200.28,0.114,11.26,3,0.716,13,3444.92,0
28843.25,0.553,9.71,2,0.763,2,14223.95,1
50932.6,0.117,5.46,3,0.546,9,16727.24,0
41364.32,0.115,9.36,1,0.49,13,12073.66,0
25000.0,0.139,7.67,2,0.445,12,14051.3,0
52844.53,0.364,6.58,0,0.325,11,3896.14,0
65897.47,0.218,4.69,1,0.669,7,8191.08,0
40224.73,0.285,8.52,1,0.664,2,14015.6,0
35933.04,0.094,3.65,2,0.532,7,14348.83,0
64733.06,0.332,3.75,1,0.277,12,23299.2,0
37477.42,0.369,7.15,2,0.569,12,4632.66,0
32375.66,0.225,8.55,3,0.467,10,7356.81,0
25000.0,0.066,11.64,0,0.577,1,9939.24,0
33795.41,0.09,11.03,1,0.538,6,12416.32,0
77145.63,0.083,9.29,0,0.593,4,15714.27,0
60314.73,0.126,8.12,0,0.361,4,13318.91,0
41847.1,0.18,6.15,0,0.035,4,5278.56,0
40052.41,0.336,8.15,2,0.387,6,17531.42,0
56747.89,0.01,9.33,2,0.299,8,11681.4,0
41597.92,0.079,8.2,1,0.085,11,14902.25,0
25787.2,0.273,6.87,0,0.394,10,17593.41,0
42213.79,0.304,10.33,2,0.482,10,4701.82,0
42677.56,0.16,8.04,1,0.272,1,8706.6,0
40316.52,0.039,10.29,0,0.348,3,17705.86,0
43919.23,0.305,7.78,1,0.224,2,6919.47,0
31491.87,0.012,2.4,1,0.822,11,8753.83,0
42373.36,0.195,1.19,1,0.213,2,6635.7,0
25000.0,0.324,10.17,1,0.326,8,17966.21,0
29079.22,0.214,7.03,0,0.533,6,9797.98,0
36851.47,0.206,4.25,3,0.413,1,3811.64,0
49557.46,0.249,5.65,2,0.297,1,2999.76,0
36168.14,0.128,4.71,0,0.375,13,13548.94,0
46820.17,0.232,2.79,0,0.269,11,20512.47,0
57407.89,0.248,15.67,3,0.485,1,1000.0,0
93627.71,0.162,3.47,0,0.413,5,12818.8,0
36221.19,0.236,4.6,3,0.424,4,10581.58,0
32038.51,0.163,9.55,0,0.451,8,10192.66,0
40680.58,0.235,7.84,4,0.536,11,11117.45,0
43021.23,0.034,5.41,0,0.517,2,17540.46,0
48588.55,0.112,7.96,0,0.415,10,16559.74,0
53337.44,0.06,5.64,3,0.434,8,23544.01,0
36357.75,0.251,7.13,3,0.753,8,11547.64,0
51762.8,0.063,8.16,1,0.177,4,17306.28,0
41302.91,0.125,7.36,2,0.226,12,16032.58,0
61671.68,0.281,12.01,1,0.214,13,11203.61,0
36403.33,0.281,8.04,2,0.251,6,8455.7,0
42154.19,0.201,9.29,1,0.674,2,8060.13,0
44116.52,0.154,10.2,1,0.112,12,1880.28,0
59658.02,0.127,10.12,1,0.749,6,1000.0,0
40077.24,0.336,7.01,0,0.439,5,11993.47,0
27922.52,0.209,2.2,1,0.515,7,10934.8,0
25000.0,0.191,13.43,2,0.374,2,8904.54,0
57636.05,0.21,12.4,2,0.451,4,16395.04,0
50216.36,0.116,9.11,1,0.735,10,13861.32,0
71803.01,0.134,10.72,2,0.312,11,17119.8,0
41454.98,0.081,5.28,0,0.572,10,7960.45,0
41369.92,0.485,4.3,2,0.586,6,8737.17,1
42735.2,0.276,5.58,0,0.234,12,13135.14,0
33269.18,0.327,4.63,3,0.548,13,14829.37,0
31371.99,0.115,1.37,2,0.399,9,4458.3,0
46790.65,0.096,9.26,2,0.355,8,11686.77,0
60675.51,0.03,0.86,0,0.52,5,13389.18,0
49579.51,0.35,3.72,3,0.567,8,8475.66,1
33916.28,0.225,7.88,1,0.515,13,13541.26,0
46566.05,0.421,7.68,1,0.589,10,16865.65,0
42691.81,0.165,7.82,1,0.471,9,9425.49,0
32952.64,0.077,2.1,1,0.652,1,13628.28,0
26163.53,0.222,10.43,1,0.854,8,8888.56,0
30010.03,0.127,4.63,3,0.074,3,15545.41,0
60987.16,0.087,7.33,0,0.579,3,14481.47,0
43860.37,0.141,1.26,3,0.593,4,8199.35,0
32428.95,0.108,12.48,0,0.337,8,13957.69,0
41224.91,0.207,7.95,1,0.496,2,14202.62,0
49701.83,0.022,9.04,1,0.474,3,16096.23,0
33221.37,0.135,5.81,0,0.567,9,9511.44,0
30706.96,0.285,10.13,2,0.511,13,12531.79,0
25000.0,0.06,9.24,0,0.166,9,9508.14,0
58746.81,0.265,5.32,1,0.448,13,11584.13,0
49304.61,0.324,4.54,0,0.25,6,14566.16,0
50730.68,0.316,10.29,1,0.869,10,9059.3,0
48857.94,0.155,8.72,1,0.197,12,6961.1,0
25000.0,0.216,13.88,0,0.389,2,15743.1,0
41704.44,0.175,6.54,1,0.586,7,4757.74,0
46980.54,0.32,3.07,4,0.864,6,8085.75,1
41140.83,0.266,7.85,1,0.479,10,12760.8,0
25000.0,0.403,7.17,1,0.634,13,6198.58,1
38419.4,0.128,6.96,0,0.42,9,5334.87,0
36678.64,0.152,9.91,1,0.755,10,6941.96,0
57706.67,0.115,7.87,2,0.82,8,12657.31,0
38701.14,0.236,0.5,2,0.392,7,16548.25,1
33454.32,0.199,8.61,1,0.282,4,10373.75,0
33447.46,0.173,8.41,3,0.717,6,10056.79,0
51688.8,0.29,2.2,1,0.725,7,5475.29,0
50786.05,0.202,0.5,0,0.66,4,15729.61,0
37238.91,0.085,8.45,3,0.209,13,5821.23,0
34905.19,0.311,8.16,1,0.329,6,11732.59,0
25000.0,0.038,8.44,1,0.382,1,10648.1,0
25000.0,0.089,9.13,1,0.254,5,10469.37,0
29959.22,0.187,10.89,0,0.841,6,6978.89,0
38163.79,0.104,4.31,0,0.571,5,16221.14,0
30429.36,0.1,7.61,1,0.458,11,10441.57,0
25000.0,0.046,3.19,1,0.334,8,13581.69,0
39620.79,0.013,6.11,0,0.508,12,6337.62,0
39829.72,0.165,7.37,4,0.476,9,15408.6,0
63464.23,0.251,10.95,1,0.777,5,4962.39,0
35399.36,0.485,3.03,3,0.385,10,16627.41,1
36970.21,0.21,2.25,0,0.179,6,11687.28,0
31226.44,0.196,6.34,2,0.302,11,5915.24,0
99842.53,0.103,8.31,3,0.746,10,15948.35,0
50294.71,0.08,3.24,2,0.473,2,9605.02,0
30033.73,0.288,10.62,2,0.459,6,15451.62,0
25000.0,0.088,9.88,0,0.665,1,14965.93,0
25563.25,0.191,7.45,1,0.484,3,20064.4,0
29093.47,0.083,6.61,3,0.383,12,18390.97,0
25000.0,0.43,5.15,1,0.724,8,14328.96,1
38501.62,0.182,4.38,2,0.427,13,7049.86,0
28115.86,0.126,5.43,1,0.276,4,21487.24,0
25000.0,0.086,10.8,3,0.178,8,4699.54,0
50169.09,0.25,6.74,2,0.708,13,12097.15,0
25000.0,0.302,11.5,1,0.403,8,15214.13,0
25000.0,0.09,9.8,2,0.574,4,15610.29,0
55712.53,0.179,2.81,0,0.192,3,8064.46,0
75105.03,0.218,9.61,2,0.688,9,14124.19,0
40705.53,0.152,5.02,0,0.101,13,7320.63,0
51034.98,0.219,5.44,0,0.204,6,16502.21,0
50766.12,0.22,2.78,0,0.258,9,9849.69,0
91521.8,0.197,8.77,0,0.079,11,21966.7,0
28378.68,0.491,11.7,0,0.662,1,16155.11,0
34237.03,0.351,13.45,0,0.435,7,16566.74,0
34417.74,0.291,8.21,0,0.365,4,5665.99,0
40903.08,0.179,4.46,0,0.718,7,22101.6,0
37326.03,0.13,9.5,0,0.031,9,13724.26,0
38995.86,0.249,13.1,1,0.389,7,11741.13,0
42190.15,0.048,6.43,2,0.393,7,16137.57,0
80201.82,0.398,4.44,1,0.747,6,7290.32,0
44174.86,0.357,4.66,1,0.13,5,18808.38,0
53653.15,0.107,8.94,1,0.396,3,5183.98,0
50704.36,0.246,5.01,3,0.135,13,6949.44,0
45467.62,0.13,5.42,0,0.594,9,8122.67,0
36562.14,0.166,9.3,0,0.087,3,15453.96,0
53192.02,0.468,4.35,3,0.197,4,14972.91,0
25000.0,0.363,5.61,0,0.571,9,16762.61,0
68800.18,0.167,12.19,2,0.653,12,18607.08,0
50697.72,0.065,7.73,2,0.328,10,12881.55,0
41571.09,0.169,7.44,1,0.554,11,19167.58,0
39958.1,0.171,7.71,2,0.313,10,11454.77,0
43345.9,0.355,8.52,2,0.248,1,3935.78,0
53357.41,0.249,5.39,0,0.653,9,6063.23,0
47194.49,0.514,1.78,0,0.387,7,10654.83,0
64723.45,0.404,10.83,1,0.526,7,7187.54,0
73148.24,0.217,5.79,1,0.783,4,7811.3,0
58858.38,0.383,12.43,1,0.454,12,17970.05,0
25000.0,0.267,5.22,2,0.144,8,2069.38,0
33442.43,0.096,4.79,0,0.752,12,14531.84,0
56502.09,0.491,12.1,2,0.369,5,25765.84,0
84593.58,0.027,3.7,0,0.149,11,7714.92,0
32682.02,0.273,7.75,0,0.416,6,12082.19,0
49514.38,0.336,4.35,0,0.605,11,18137.78,0
61683.71,0.163,7.54,2,0.214,1,25113.41,0
41651.41,0.305,6.75,0,0.517,1,26711.51,0
26204.25,0.321,9.26,2,0.411,11,5710.42,0
79566.05,0.124,4.71,2,0.635,7,8708.69,0
29617.77,0.314,9.28,0,0.263,10,5733.35,0
30976.15,0.134,6.98,2,0.373,12,15914.83,0
44087.46,0.305,4.79,1,0.714,11,14205.36,0
40917.46,0.071,7.31,0,0.752,4,17489.91,0
29112.7,0.313,3.95,0,0.491,10,11039.61,0
72164.3,0.211,8.0,0,0.553,7,11466.89,0
48157.58,0.423,9.53,1,0.674,7,18715.21,0
55099.91,0.132,7.19,3,0.444,11,8761.88,0
39532.51,0.432,4.42,2,0.623,5,11884.08,1
40039.48,0.343,6.38,0,0.263,7,20368.44,0
63767.3,0.236,8.76,2,0.625,1,19626.93,0
33454.51,0.025,8.96,0,0.226,4,7927.94,0
35430.1,0.066,4.29,1,0.435,3,13942.27,0
47248.82,0.388,10.03,0,0.367,6,13292.89,0
55078.9,0.246,11.24,1,0.455,5,12362.02,0
55135.17,0.177,3.82,0,0.058,7,7884.09,0
28859.63,0.259,1.37,2,0.487,13,11237.6,1
27469.26,0.167,2.29,3,0.432,7,14400.14,0
29824.51,0.271,5.35,1,0.684,7,10080.39,0
54686.1,0.021,11.94,1,0.403,6,12399.87,0
54661.11,0.099,6.23,2,0.703,11,12517.04,0
44901.25,0.147,1.57,1,0.24,9,21422.25,0
44529.58,0.104,6.52,0,0.264,9,3394.99,0
25000.0,0.085,5.14,0,0.28,12,8645.1,0
44876.07,0.452,11.64,1,0.579,5,6158.86,0
25000.0,0.166,14.55,0,0.346,3,5115.56,0
53583.0,0.167,3.83,1,0.136,10,15674.82,0
35942.02,0.065,2.82,2,0.561,10,11585.5,0
43686.91,0.081,6.64,0,0.553,7,9955.75,0
37246.24,0.232,9.71,3,0.43,8,7818.95,0
39023.92,0.089,3.79,1,0.144,11,7643.75,0
27177.78,0.033,0.5,1,0.746,10,16001.98,0
37832.39,0.125,4.17,2,0.374,2,16462.6,0
39258.57,0.028,3.95,2,0.286,2,5975.77,0
43145.31,0.168,9.32,2,0.506,4,5810.19,0
48563.46,0.253,5.65,1,0.314,9,18195.67,0
47482.58,0.192,10.35,2,0.272,1,10287.39,0
44106.92,0.085,3.96,1,0.335,3,12201.46,0
31942.45,0.135,9.0,1,0.675,8,12300.35,0
25467.9,0.134,10.4,1,0.321,8,18303.98,0
28258.64,0.058,5.89,0,0.674,12,16557.23,0
30147.92,0.026,5.65,4,0.034,8,17860.9,0
53972.04,0.242,3.24,1,0.387,7,9989.87,0
58479.81,0.101,3.05,0,0.762,13,8532.57,0
30370.32,0.1,6.47,0,0.409,6,18072.88,0
26742.16,0.086,14.77,0,0.435,5,9927.71,0
25000.0,0.203,8.38,3,0.412,4,9318.07,0
32263.92,0.187,9.25,2,0.555,13,10361.89,0
46420.61,0.123,5.74,2,0.229,2,8893.2,0
27428.16,0.202,0.94,1,0.462,9,11275.92,0
60788.01,0.023,6.01,1,0.572,4,8525.58,0
45630.77,0.386,6.79,0,0.289,6,17063.11,0
58287.12,0.253,3.91,0,0.33,13,5154.4,0
30370.14,0.225,4.14,1,0.563,13,7189.0,0
51495.03,0.27,2.35,1,0.468,3,12849.66,0
27220.75,0.162,5.56,4,0.331,8,9182.4,0
51130.35,0.187,7.13,5,0.434,2,10399.39,1
66453.66,0.193,7.72,1,0.437,12,13776.46,0
66115.57,0.286,7.25,1,0.636,13,16216.98,0
33324.33,0.236,12.48,0,0.769,7,15159.16,0
29472.1,0.105,2.42,0,0.381,13,17206.58,0
37872.64,0.217,3.86,0,0.468,1,14361.35,0
69555.11,0.316,11.15,0,0.432,11,15028.61,0
25000.0,0.082,9.24,0,0.432,13,14365.5,0
25000.0,0.472,11.29,0,0.556,13,15807.57,0
25000.0,0.12,7.91,1,0.44,9,12067.33,0
41481.0,0.028,7.99,3,0.284,2,18922.06,0
25000.0,0.229,5.38,0,0.531,1,8888.43,0
60889.44,0.25,6.55,0,0.603,1,23262.59,0
71273.44,0.144,8.43,2,0.576,3,10693.87,0
38257.89,0.378,7.45,2,0.467,6,6331.49,0
92742.1,0.313,11.93,0,0.484,6,14259.41,0
43552.63,0.195,15.17,0,0.797,11,8568.21,0
33633.71,0.344,6.01,1,0.647,7,8002.94,0
33440.93,0.068,7.63,1,0.267,1,7259.08,0
66272.71,0.043,6.83,1,0.549,12,7604.96,0
52970.12,0.138,6.13,2,0.315,7,7997.99,0
25000.0,0.242,2.71,0,0.291,6,12080.29,0
25000.0,0.031,9.46,0,0.504,7,15171.45,0
25000.0,0.073,8.81,2,0.5,2,9664.94,0
32616.95,0.152,6.57,0,0.614,9,8369.4,0
25473.44,0.307,8.75,0,0.116,1,14279.18,0
30711.66,0.038,9.59,3,0.189,7,12817.77,0
30092.31,0.321,8.59,1,0.598,2,7699.73,0
27114.46,0.019,6.55,6,0.481,6,11287.05,0
84274.24,0.09,7.27,3,0.281,13,6752.26,0
65955.03,0.187,7.51,0,0.4,4,11161.13,0
74831.11,0.171,11.84,1,0.272,12,11548.34,0
72217.7,0.447,12.16,2,0.212,4,16380.25,0
39151.85,0.152,6.23,1,0.505,6,10301.08,0
41719.64,0.156,1.9,0,0.348,10,18454.04,0
29007.98,0.087,10.82,3,0.108,12,14028.33,0
42274.18,0.219,14.14,1,0.721,4,5957.85,0
28279.98,0.185,7.22,0,0.252,8,8923.06,0
25000.0,0.327,10.6,0,0.136,7,17438.62,0
30685.34,0.336,5.26,2,0.11,5,12011.53,0
54461.59,0.266,6.39,1,0.415,4,9003.0,0
41520.68,0.004,6.09,0,0.441,12,7869.28,0
49562.93,0.222,7.62,0,0.426,6,5282.01,0
40375.7,0.292,4.11,3,0.284,4,9042.71,0
29098.74,0.084,11.63,1,0.134,11,18889.79,0
48137.52,0.324,8.63,3,0.524,5,10144.26,0
41489.32,0.035,8.8,1,0.403,2,8560.57,0
63612.74,0.06,5.7,0,0.244,11,14171.06,0
64488.5,0.096,1.22,2,0.313,13,7055.27,0
36180.97,0.215,6.46,0,0.625,5,17980.11,0
41875.41,0.208,9.76,0,0.683,3,10419.82,0
29337.86,0.074,8.03,1,0.273,12,13871.39,0
29705.24,0.283,8.3,1,0.397,1,17310.95,0
32800.66,0.165,6.4,1,0.784,4,15793.78,0
47678.22,0.39,5.1,2,0.322,10,10244.38,0
33454.08,0.307,9.75,0,0.38,6,7180.21,0
68932.75,0.114,8.52,1,0.661,3,1746.95,0
47368.65,0.405,4.5,1,0.465,7,7089.59,0
36534.37,0.163,8.8,0,0.93,6,21083.7,0
57269.63,0.115,8.33,1,0.192,7,4327.53,0
31032.09,0.162,8.4,0,0.582,3,10294.76,0
32031.54,0.152,8.23,3,0.233,11,13275.17,0
64314.53,0.237,7.16,0,0.318,10,17200.22,0
25404.6,0.25,2.43,2,0.234,1,18980.65,0
38086.88,0.053,9.28,0,0.159,6,9233.36,0
35141.51,0.153,8.92,1,0.731,8,7497.72,0
31046.51,0.074,6.36,2,0.694,8,19550.18,0
56671.98,0.142,4.72,0,0.706,12,4313.01,0
54279.06,0.424,5.56,2,0.482,8,16121.34,0
50869.81,0.277,9.69,1,0.151,4,18627.99,0
40459.48,0.154,7.41,2,0.374,8,11898.73,0
50240.72,0.116,4.98,1,0.72,13,16720.7,0
25000.0,0.113,6.08,0,0.527,13,13774.1,0
34833.92,0.172,11.71,0,0.27,9,18601.06,0
40664.58,0.063,1.14,1,0.371,11,10007.92,0
32651.99,0.032,2.78,2,0.501,13,13150.3,0
42831.17,0.197,9.14,2,0.267,10,15329.6,0
92397.43,0.339,7.77,1,0.561,9,7354.75,0
41749.23,0.257,0.5,2,0.685,2,11441.58,1
46349.68,0.344,7.41,0,0.58,6,9767.49,0
43086.21,0.25,10.24,1,0.344,2,12645.41,0
26388.53,0.212,0.55,1,0.228,11,11656.54,0
25000.0,0.304,6.18,1,0.831,13,9685.56,1
25000.0,0.262,7.99,1,0.26,4,21279.97,0
44283.87,0.115,6.51,0,0.406,6,5181.79,0
25000.0,0.24,6.07,1,0.217,5,17747.88,0
50261.9,0.133,8.14,2,0.234,2,7725.99,0
37393.51,0.219,6.07,2,0.394,5,12510.34,0
47012.74,0.221,7.75,1,0.56,12,12494.65,0
25226.34,0.221,6.57,1,0.263,7,16634.85,0
69108.37,0.221,13.64,1,0.465,5,13920.68,0
39313.59,0.192,4.91,0,0.204,12,15337.43,0
25000.0,0.24,2.69,5,0.805,13,19543.68,1
61804.54,0.28,10.56,0,0.778,11,11775.36,0
25702.66,0.114,3.11,0,0.669,11,8658.97,0
26168.75,0.219,7.09,2,0.303,3,9846.6,0
26391.94,0.292,6.92,1,0.653,1,10637.43,0
36003.94,0.111,7.63,1,0.493,11,14032.87,0
49292.74,0.158,8.94,1,0.179,4,9877.99,0
48793.36,0.123,7.64,2,0.207,4,15923.6,0
97001.32,0.145,9.52,3,0.435,6,22501.24,0
31818.77,0.252,5.82,0,0.466,6,11383.2,0
34206.26,0.074,9.08,3,0.455,8,8780.8,0
25000.0,0.108,9.19,1,0.109,5,9586.33,0
27339.99,0.44,6.69,3,0.275,13,16212.73,0
59410.9,0.267,6.65,2,0.463,3,20980.79,0
33654.89,0.164,3.5,0,0.67,1,11202.33,0
47009.63,0.389,9.68,2,0.329,10,8398.01,0
40587.22,0.311,11.42,1,0.292,6,16207.89,0
27789.62,0.316,6.81,0,0.391,7,4816.79,0
30077.43,0.092,8.41,1,0.315,8,9879.54,0
25000.0,0.115,6.01,2,0.612,1,13479.01,0
37382.59,0.276,3.92,0,0.578,3,17316.44,0
41262.15,0.377,8.44,2,0.636,5,7506.65,0
36083.81,0.401,10.05,2,0.448,12,7130.8,0
56822.16,0.096,6.31,1,0.471,7,15374.56,0
25245.56,0.04,2.94,1,0.134,7,1000.0,0
40793.36,0.169,6.54,1,0.256,13,12219.22,0
28244.79,0.102,4.29,2,0.219,1,13383.95,0
45855.58,0.142,6.89,1,0.306,3,12772.51,0
29323.62,0.174,7.93,1,0.362,13,9241.5,0
53337.75,0.167,8.61,4,0.449,5,9883.95,0
50165.18,0.317,3.54,0,0.501,5,8136.16,0
45091.51,0.106,5.04,3,0.627,6,7312.68,0
43931.32,0.108,3.59,0,0.425,2,20762.55,0
44356.31,0.067,8.05,1,0.663,13,18003.92,0
45100.46,0.135,6.36,0,0.294,3,8856.49,0
48345.69,0.239,6.34,2,0.115,13,11261.13,0
35448.35,0.208,9.75,1,0.584,4,1356.44,0
27111.54,0.223,9.98,2,0.242,8,12579.44,0
39524.36,0.084,6.68,0,0.448,3,7775.26,0
48028.65,0.163,5.62,2,0.211,11,15143.2,0
48004.95,0.019,4.85,0,0.671,7,17018.6,0
73535.19,0.094,5.31,1,0.325,1,15157.86,0
33699.68,0.03,3.44,0,0.358,5,5666.57,0
25000.0,0.02,12.99,2,0.425,1,8464.96,0
33166.98,0.104,10.85,1,0.086,7,12885.03,0
34616.72,0.284,6.76,3,0.396,2,18094.14,0
30280.68,0.194,5.65,0,0.28,6,19409.52,0
27897.1,0.257,8.69,2,0.288,13,11628.31,0
38264.2,0.061,9.02,3,0.404,3,11165.12,0
39175.66,0.319,8.32,0,0.435,4,27347.51,0
27906.22,0.153,9.82,0,0.548,9,12024.31,0
26888.32,0.159,10.15,0,0.301,4,10996.42,0
45683.26,0.249,7.53,4,0.764,8,13586.69,0
47337.37,0.145,14.69,0,0.773,5,8398.8,0
30135.78,0.231,3.13,2,0.283,13,8794.55,0
37789.94,0.064,3.22,0,0.524,7,2574.36,0
47753.99,0.215,7.55,1,0.132,5,15972.41,0
42014.35,0.059,4.2,0,0.442,6,15564.17,0
69348.75,0.175,8.35,1,0.201,7,17392.01,0
25090.16,0.115,5.45,0,0.247,11,12028.59,0
25000.0,0.352,7.5,3,0.353,6,12848.91,0
51688.48,0.144,2.44,0,0.447,2,7953.73,0
45367.05,0.385,4.77,0,0.841,7,12349.16,1
33129.67,0.044,7.05,1,0.262,12,7790.22,0
58720.29,0.031,5.45,1,0.655,5,9348.39,0
32024.53,0.186,4.65,1,0.6,11,12127.58,0
48009.66,0.093,2.43,1,0.372,4,10539.71,0
37691.7,0.092,0.98,1,0.189,7,12269.24,0
30599.5,0.152,11.14,1,0.119,13,7971.52,0
34601.02,0.398,11.97,1,0.343,10,1000.0,0
60477.93,0.162,8.75,2,0.689,8,16897.43,0
35059.91,0.174,9.55,1,0.34,3,12164.27,0
68042.66,0.204,4.09,1,0.709,5,15274.18,0
42378.65,0.138,6.49,1,0.409,2,14569.74,0
36726.06,0.175,9.41,0,0.249,2,10423.16,0
28240.41,0.145,6.21,1,0.616,11,13090.0,0
50857.12,0.251,3.79,0,0.621,11,19527.76,0
43137.6,0.289,6.59,0,0.397,2,6619.97,0
39050.22,0.081,6.54,1,0.289,6,11095.53,0
41563.09,0.19,2.23,2,0.108,10,4389.4,0
38464.77,0.195,7.86,3,0.51,5,7908.49,0
26401.74,0.095,5.07,1,0.308,1,13902.34,0
50466.86,0.415,5.86,0,0.244,4,23376.28,0
76880.09,0.146,12.36,1,0.631,13,1108.29,0
72715.46,0.265,11.25,1,0.727,12,4910.29,0
41645.08,0.07,5.97,3,0.406,5,11999.54,0
36727.02,0.081,7.57,1,0.64,3,8307.23,0
41341.67,0.162,9.37,0,0.408,12,14941.34,0
32289.98,0.187,7.85,2,0.493,11,16726.01,0
44283.2,0.095,12.64,3,0.741,4,18699.61,0
45755.67,0.179,2.5,1,0.255,9,10834.38,0
26343.63,0.117,8.56,2,0.707,9,6801.39,0
35771.33,0.231,7.76,2,0.187,2,2089.82,0
54500.8,0.309,3.81,0,0.244,11,13994.31,0
55004.16,0.125,7.93,1,0.649,8,12930.74,0
25837.78,0.198,4.85,0,0.452,6,5434.03,0
58897.22,0.116,1.56,0,0.135,4,18110.61,0
36315.72,0.057,9.13,1,0.512,13,7690.89,0
39761.45,0.382,11.38,0,0.606,8,9772.15,0
37909.45,0.253,4.15,1,0.337,8,3451.56,0
25000.0,0.185,7.88,0,0.406,4,21365.8,0
46507.82,0.252,3.64,1,0.518,10,14586.51,0
25000.0,0.22,3.5,2,0.518,4,4107.96,0
53665.56,0.168,9.93,1,0.369,10,20962.42,0
25444.78,0.212,6.57,0,0.345,8,5013.91,0
58166.26,0.366,11.58,0,0.155,12,1000.0,0
43515.71,0.261,8.03,1,0.192,3,9198.36,0
49659.07,0.226,6.87,1,0.498,10,9923.53,0
31227.3,0.235,7.19,0,0.362,2,15570.78,0
25000.0,0.087,14.06,0,0.439,8,12522.32,0
28471.33,0.071,9.97,1,0.463,1,12658.6,0
44904.43,0.305,5.95,0,0.416,6,13610.24,0
47092.61,0.114,6.51,1,0.354,7,14088.72,0
29696.74,0.12,4.87,2,0.56,12,16403.8,0
63824.08,0.126,5.55,1,0.322,4,15135.06,0
39868.3,0.436,10.8,0,0.475,1,9862.36,0
25000.0,0.253,8.01,0,0.536,3,7187.78,0
44101.27,0.065,3.62,1,0.217,3,8307.98,0
30623.9,0.12,6.54,1,0.609,2,7450.59,0
53516.98,0.087,10.6,1,0.664,10,13418.94,0
